@BOOK@	n="1"	book_title="The Noble Quran"	book_type="#religious"
@SECTION@	n="0"	section_title="Introduction"
@SURA@	n="2"	sura_title="al-Baqara"
@P@	n="155"	id="p12"	translation="We will certainly test you with a touch of fear and famine and loss of property, life, and crops. Give good news to those who patiently endure"
ولنبلونكم	noun_prop	ولنبلونكم	_	_	ولنبلونكم-o	ولنبلونكم-o
قرآ	verb	قَرَأ	_	_	قرآ-v	قَرَأ-v
بكل	noun	كُلّ	_	_	بكل-n	كُلّ-n
واحدة	noun	واحِد	_	_	واحدة-n	واحِد-n
منهما	prep	مِن	_	_	منهما-p	مِن-p
أهل	noun	أَهْل	_	_	أهل-n	أَهْل-n
قدوة	noun	قُدْوَة	_	_	قدوة-n	قُدْوَة-n
في	prep	فِي	_	_	في-p	فِي-p
القراءة	noun	قِراءَة	_	_	القراءة-n	قِراءَة-n
،	punc	،	_	_	،-x	،-x
وهما	pron	هُما	_	_	وهما-f	هُما-f
لغتان	noun	لُغَة	_	_	لغتان-n	لُغَة-n
مشهورتان	adj	مَشْهُور	_	_	مشهورتان-a	مَشْهُور-a
في	prep	فِي	_	_	في-p	فِي-p
العرب	noun	عَرَب	_	_	العرب-n	عَرَب-n
معناهما	noun	مَعْنَى	_	_	معناهما-n	مَعْنَى-n
واحد	noun	واحِد	_	_	واحد-n	واحِد-n
،	punc	،	_	_	،-x	،-x
فبآيتهما	noun_prop	آيَة	_	_	فبآيتهما-o	آيَة-o
قرآ	verb	قَرَأ	_	_	قرآ-v	قَرَأ-v
القاريء	noun_prop	قاريء	_	_	القاريء-o	قاريء-o
فمصيب	noun_prop	فمصيب	_	_	فمصيب-o	فمصيب-o
الصواب	noun	صَواب	_	_	الصواب-n	صَواب-n
في	prep	فِي	_	_	في-p	فِي-p
ذلك	pron_dem	ذٰلِكَ	_	_	ذلك-t	ذٰلِكَ-t
.	punc	.	_	_	.-x	.-x
وإما	conj	إِمّا	_	_	وإما-c	إِمّا-c
قوله	noun	قَوْل	_	_	قوله-n	قَوْل-n
:	punc	:	_	_	:-x	:-x
{	punc	{	_	_	{-x	{-x
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
امرأتك	noun	ٱِمْرَأَة	_	_	امرأتك-n	ٱِمْرَأَة-n
}	punc	}	_	_	}-x	}-x
فإن	verb_pseudo	إِنَّ	_	_	فإن-w	إِنَّ-w
عامة	adj	عامّ	_	_	عامة-a	عامّ-a
القراء	noun	قارِئ	_	_	القراء-n	قارِئ-n
من	prep	مِن	_	_	من-p	مِن-p
الحجاز	noun_prop	حِجاز	place	Hijaz	الحجاز-o	حِجاز-o
والكوفة	noun_prop	كُوفَة	place	Kufa	والكوفة-o	كُوفَة-o
،	punc	،	_	_	،-x	،-x
وبعض	noun	عَضّ	_	_	وبعض-n	عَضّ-n
أهل	noun	أَهْل	_	_	أهل-n	أَهْل-n
البصرة	noun_prop	بَصْرَة	place	Basra	البصرة-o	بَصْرَة-o
،	punc	،	_	_	،-x	،-x
قرءوا	noun_prop	قرءوا	_	_	قرءوا-o	قرءوا-o
بالنصب	noun	نُصْب	_	_	بالنصب-n	نُصْب-n
{	punc	{	_	_	{-x	{-x
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
امرأتك	noun	ٱِمْرَأَة	_	_	امرأتك-n	ٱِمْرَأَة-n
}	punc	}	_	_	}-x	}-x
بتأويل	noun	تَأْوِيل	_	_	بتأويل-n	تَأْوِيل-n
:	punc	:	_	_	:-x	:-x
فأسر	noun	أَسْر	_	_	فأسر-n	أَسْر-n
بأهلك	noun	أَهْل	_	_	بأهلك-n	أَهْل-n
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
امرأتك	noun	ٱِمْرَأَة	_	_	امرأتك-n	ٱِمْرَأَة-n
،	punc	،	_	_	،-x	،-x
وعلى	prep	عَلَى	_	_	وعلى-p	عَلَى-p
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
لوطآ	verb	وَطِئ	_	_	لوطآ-v	وَطِئ-v
أمر	noun	أَمْر	_	_	أمر-n	أَمْر-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
يسري	verb	سَرَى	_	_	يسري-v	سَرَى-v
بأهله	noun	أَهْل	_	_	بأهله-n	أَهْل-n
سوى	noun	سِوَى	_	_	سوى-n	سِوَى-n
زوجته	noun	زَوْجَة	_	_	زوجته-n	زَوْجَة-n
،	punc	،	_	_	،-x	،-x
فإنه	verb_pseudo	إِنَّ	_	_	فإنه-w	إِنَّ-w
نهي	noun	نَهْي	_	_	نهي-n	نَهْي-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
يسري	verb	سَرَى	_	_	يسري-v	سَرَى-v
بها	prep	بِ	_	_	بها-p	بِ-p
،	punc	،	_	_	،-x	،-x
وأمر	noun	أَمَرّ	_	_	وأمر-n	أَمَرّ-n
بتخليفها	noun_prop	بتخليفها	_	_	بتخليفها-o	بتخليفها-o
مع	prep	مَع	_	_	مع-p	مَع-p
قومها	noun	قَوْم	_	_	قومها-n	قَوْم-n
.	punc	.	_	_	.-x	.-x
وقرآ	verb	قَرَأ	_	_	وقرآ-v	قَرَأ-v
ذلك	pron_dem	ذٰلِكَ	_	_	ذلك-t	ذٰلِكَ-t
بعض	noun	عَضّ	_	_	بعض-n	عَضّ-n
البصريين	adj	بَصَرِيّ	_	_	البصريين-a	بَصَرِيّ-a
:	punc	:	_	_	:-x	:-x
«	punc	«	_	_	«-x	«-x
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
امرأتك	noun	ٱِمْرَأَة	_	_	امرأتك-n	ٱِمْرَأَة-n
»	punc	»	_	_	»-x	»-x
رفعا	verb	رَفَع	_	_	رفعا-v	رَفَع-v
،	punc	،	_	_	،-x	،-x
بمعنى	noun	مَعْنَى	_	_	بمعنى-n	مَعْنَى-n
:	punc	:	_	_	:-x	:-x
ولا	part_neg	لا	_	_	ولا-e	لا-e
يلتفت	verb	ٱِلْتَفَت	_	_	يلتفت-v	ٱِلْتَفَت-v
منكم	prep	مِن	_	_	منكم-p	مِن-p
أحد	noun	أَحَد	_	_	أحد-n	أَحَد-n
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
امرأتك	noun	ٱِمْرَأَة	_	_	امرأتك-n	ٱِمْرَأَة-n
،	punc	،	_	_	،-x	،-x
فإن	verb_pseudo	إِنَّ	_	_	فإن-w	إِنَّ-w
لوطآ	verb	وَطِئ	_	_	لوطآ-v	وَطِئ-v
قد	part_verb	قَدْ	_	_	قد-l	قَدْ-l
أخرجها	verb	أَخْرَج	_	_	أخرجها-v	أَخْرَج-v
معه	prep	مَع	_	_	معه-p	مَع-p
،	punc	،	_	_	،-x	،-x
وأنه	conj_sub	أَنَّ	_	_	وأنه-k	أَنَّ-k
نهي	noun	نَهْي	_	_	نهي-n	نَهْي-n
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
ومن	prep	مِن	_	_	ومن-p	مِن-p
معه	prep	مَع	_	_	معه-p	مَع-p
ممن	prep	مِن	_	_	ممن-p	مِن-p
أسرى	noun	أَسِير	_	_	أسرى-n	أَسِير-n
معه	prep	مَع	_	_	معه-p	مَع-p
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
يلتفت	verb	ٱِلْتَفَت	_	_	يلتفت-v	ٱِلْتَفَت-v
سوى	noun	سِوَى	_	_	سوى-n	سِوَى-n
زوجته	noun	زَوْجَة	_	_	زوجته-n	زَوْجَة-n
،	punc	،	_	_	،-x	،-x
وأنها	conj_sub	أَنَّ	_	_	وأنها-k	أَنَّ-k
التفتت	verb	ٱِلْتَفَت	_	_	التفتت-v	ٱِلْتَفَت-v
فهلكت	verb	هَلَك	_	_	فهلكت-v	هَلَك-v
لذلك	pron_dem	ذٰلِكَ	_	_	لذلك-t	ذٰلِكَ-t
.	punc	.	_	_	.-x	.-x
وقوله	noun	قَوْل	_	_	وقوله-n	قَوْل-n
:	punc	:	_	_	:-x	:-x
{	punc	{	_	_	{-x	{-x
أنه	conj_sub	أَنَّ	_	_	أنه-k	أَنَّ-k
مصيبها	noun_prop	مصيبها	_	_	مصيبها-o	مصيبها-o
ما	pron_rel	ما	_	_	ما-g	ما-g
أصابهم	verb	أَصاب	_	_	أصابهم-v	أَصاب-v
}	punc	}	_	_	}-x	}-x
يقول	verb	قال	_	_	يقول-v	قال-v
:	punc	:	_	_	:-x	:-x
أنه	conj_sub	أَنَّ	_	_	أنه-k	أَنَّ-k
مصيب	noun_prop	مصيب	_	_	مصيب-o	مصيب-o
امرأتك	noun	ٱِمْرَأَة	_	_	امرأتك-n	ٱِمْرَأَة-n
ما	pron_rel	ما	_	_	ما-g	ما-g
أصاب	verb	أَصاب	_	_	أصاب-v	أَصاب-v
قومك	noun	قَوْم	_	_	قومك-n	قَوْم-n
من	prep	مِن	_	_	من-p	مِن-p
العذاب	noun	عَذاب	catastrophe:divine	torture;punishment	العذاب-n	عَذاب-n
.	punc	.	_	_	.-x	.-x
{	punc	{	_	_	{-x	{-x
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
موعدهم	noun	مَوْعِد	_	_	موعدهم-n	مَوْعِد-n
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
}	punc	}	_	_	}-x	}-x
يقول	verb	قال	_	_	يقول-v	قال-v
:	punc	:	_	_	:-x	:-x
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
موعد	noun	مَوْعِد	_	_	موعد-n	مَوْعِد-n
قومك	noun	قَوْم	_	_	قومك-n	قَوْم-n
الهلاك	noun	هَلاك	_	_	الهلاك-n	هَلاك-n
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
.	punc	.	_	_	.-x	.-x
فاستبطآ	verb	ٱِسْتَبْطَأ	_	_	فاستبطآ-v	ٱِسْتَبْطَأ-v
ذلك	pron_dem	ذٰلِكَ	_	_	ذلك-t	ذٰلِكَ-t
منهم	prep	مِن	_	_	منهم-p	مِن-p
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
،	punc	،	_	_	،-x	،-x
وقال	verb	قال	_	_	وقال-v	قال-v
لهم	prep	لِ	_	_	لهم-p	لِ-p
:	punc	:	_	_	:-x	:-x
بلي	noun_prop	لِي	_	_	بلي-o	لِي-o
عجلوا	verb	عَجَّل	_	_	عجلوا-v	عَجَّل-v
لهم	prep	لِ	_	_	لهم-p	لِ-p
الهلاك	noun	هَلاك	_	_	الهلاك-n	هَلاك-n
فقالوا	verb	قال	_	_	فقالوا-v	قال-v
:	punc	:	_	_	:-x	:-x
{	punc	{	_	_	{-x	{-x
أليس	verb	لَيْسَ	_	_	أليس-v	لَيْسَ-v
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
بقريب	adj	قَرِيب	_	_	بقريب-a	قَرِيب-a
}	punc	}	_	_	}-x	}-x
:	punc	:	_	_	:-x	:-x
أي	noun_quant	أَيّ	_	_	أي-q	أَيّ-q
عند	noun	عِنْد	_	_	عند-n	عِنْد-n
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
نزول	verb	زال	_	_	نزول-v	زال-v
العذاب	noun	عَذاب	catastrophe:divine	torture;punishment	العذاب-n	عَذاب-n
بهم	prep	بِ	_	_	بهم-p	بِ-p
.	punc	.	_	_	.-x	.-x
كما	conj	كَما	_	_	كما-c	كَما-c
:	punc	:	_	_	:-x	:-x
حدثنا	noun	حَدَث	_	_	حدثنا-n	حَدَث-n
ابن	noun_prop	ٱِبْن	_	_	ابن-o	ٱِبْن-o
حميد	noun_prop	حَمِيد	_	_	حميد-o	حَمِيد-o
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
ثنا	noun_prop	ثنا	_	_	ثنا-o	ثنا-o
سلمه	verb	سَلَّم	_	_	سلمه-v	سَلَّم-v
،	punc	،	_	_	،-x	،-x
عن	prep	عَن	_	_	عن-p	عَن-p
ابن	noun_prop	ٱِبْن	_	_	ابن-o	ٱِبْن-o
إسحاق	noun_prop	إِسْحاق	_	_	إسحاق-o	إِسْحاق-o
:	punc	:	_	_	:-x	:-x
{	punc	{	_	_	{-x	{-x
أليس	verb	لَيْسَ	_	_	أليس-v	لَيْسَ-v
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
بقريب	adj	قَرِيب	_	_	بقريب-a	قَرِيب-a
}	punc	}	_	_	}-x	}-x
:	punc	:	_	_	:-x	:-x
أي	noun_quant	أَيّ	_	_	أي-q	أَيّ-q
إنما	verb_pseudo	إِنَّما	_	_	إنما-w	إِنَّما-w
ينزل	verb	نَزَل	_	_	ينزل-v	نَزَل-v
بهم	prep	بِ	_	_	بهم-p	بِ-p
من	prep	مِن	_	_	من-p	مِن-p
صبح	noun	صُبْح	_	_	صبح-n	صُبْح-n
ليلتك	noun	لَيْلَة	_	_	ليلتك-n	لَيْلَة-n
هذه	pron_dem	هٰذا	_	_	هذه-t	هٰذا-t
،	punc	،	_	_	،-x	،-x
فأمض	verb	مَضَى	_	_	فأمض-v	مَضَى-v
لما	pron_rel	ما	_	_	لما-g	ما-g
تومر	noun_prop	تومر	_	_	تومر-o	تومر-o
.	punc	.	_	_	.-x	.-x
وبنحو	noun	نَحْو	_	_	وبنحو-n	نَحْو-n
الذي	pron_rel	الَّذِي	_	_	الذي-g	الَّذِي-g
قلنا	verb	قال	_	_	قلنا-v	قال-v
في	prep	فِي	_	_	في-p	فِي-p
ذلك	pron_dem	ذٰلِكَ	_	_	ذلك-t	ذٰلِكَ-t
قال	verb	قال	_	_	قال-v	قال-v
أهل	noun	أَهْل	_	_	أهل-n	أَهْل-n
التأويل	noun	تَأْوِيل	_	_	التأويل-n	تَأْوِيل-n
.	punc	.	_	_	.-x	.-x
ذكر	verb	ذَكَر	_	_	ذكر-v	ذَكَر-v
من	prep	مِن	_	_	من-p	مِن-p
قال	verb	قال	_	_	قال-v	قال-v
ذلك	pron_dem	ذٰلِكَ	_	_	ذلك-t	ذٰلِكَ-t
:	punc	:	_	_	:-x	:-x
حدثنا	noun	حَدَث	_	_	حدثنا-n	حَدَث-n
ابن	noun_prop	ٱِبْن	_	_	ابن-o	ٱِبْن-o
حميد	noun_prop	حَمِيد	_	_	حميد-o	حَمِيد-o
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
ثنا	noun_prop	ثنا	_	_	ثنا-o	ثنا-o
يعقوب	noun_prop	يَعْقُوب	_	_	يعقوب-o	يَعْقُوب-o
،	punc	،	_	_	،-x	،-x
عن	prep	عَن	_	_	عن-p	عَن-p
جعفر	noun_prop	جَعْفَر	_	_	جعفر-o	جَعْفَر-o
،	punc	،	_	_	،-x	،-x
عن	prep	عَن	_	_	عن-p	عَن-p
سعيد	noun_prop	سَعِيد	_	_	سعيد-o	سَعِيد-o
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
فمضت	verb	مَضَى	_	_	فمضت-v	مَضَى-v
الرسل	noun	رَسُول	_	_	الرسل-n	رَسُول-n
من	prep	مِن	_	_	من-p	مِن-p
عند	noun	عِنْد	_	_	عند-n	عِنْد-n
إبراهيم	noun_prop	إِبْراهِيم	_	_	إبراهيم-o	إِبْراهِيم-o
إلى	prep	إِلَى	_	_	إلى-p	إِلَى-p
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
،	punc	،	_	_	،-x	،-x
فلما	conj	لَمّا	_	_	فلما-c	لَمّا-c
أتوا	verb	أَتَى	_	_	أتوا-v	أَتَى-v
لوطآ	verb	وَطِئ	_	_	لوطآ-v	وَطِئ-v
،	punc	،	_	_	،-x	،-x
وكان	verb	كان	_	_	وكان-v	كان-v
من	prep	مِن	_	_	من-p	مِن-p
أمرهم	noun	أَمْر	_	_	أمرهم-n	أَمْر-n
ما	pron_rel	ما	_	_	ما-g	ما-g
ذكر	verb	ذَكَر	_	_	ذكر-v	ذَكَر-v
الله	noun_prop	اللَّه	_	_	الله-o	اللَّه-o
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
جبرييل	noun_prop	جبرييل	_	_	جبرييل-o	جبرييل-o
للوط	noun_prop	لُوط	_	_	للوط-o	لُوط-o
:	punc	:	_	_	:-x	:-x
يا	part_voc	يا	_	_	يا-m	يا-m
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
{	punc	{	_	_	{-x	{-x
أنا	pron	أَنا	_	_	أنا-f	أَنا-f
مهلكوا	noun_prop	مهلكوا	_	_	مهلكوا-o	مهلكوا-o
أهل	noun	أَهْل	_	_	أهل-n	أَهْل-n
هذه	pron_dem	هٰذا	_	_	هذه-t	هٰذا-t
القرية	noun	قَرْيَة	_	_	القرية-n	قَرْيَة-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
أهلها	noun	أَهْل	_	_	أهلها-n	أَهْل-n
كانوا	verb	كان	_	_	كانوا-v	كان-v
ظالمين	noun	ظالِم	_	_	ظالمين-n	ظالِم-n
}	punc	}	_	_	}-x	}-x
فقال	verb	قال	_	_	فقال-v	قال-v
لهم	prep	لِ	_	_	لهم-p	لِ-p
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
:	punc	:	_	_	:-x	:-x
أهلكوهم	verb	أَهْلَك	_	_	أهلكوهم-v	أَهْلَك-v
الساعة	noun	ساعَة	_	_	الساعة-n	ساعَة-n
فقال	verb	قال	_	_	فقال-v	قال-v
له	prep	لِ	_	_	له-p	لِ-p
جبرييل	noun_prop	جبرييل	_	_	جبرييل-o	جبرييل-o
عليه	prep	عَلَى	_	_	عليه-p	عَلَى-p
السلام	noun	سَلام	_	_	السلام-n	سَلام-n
:	punc	:	_	_	:-x	:-x
{	punc	{	_	_	{-x	{-x
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
موعدهم	noun	مَوْعِد	_	_	موعدهم-n	مَوْعِد-n
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
أليس	verb	لَيْسَ	_	_	أليس-v	لَيْسَ-v
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
بقريب	adj	قَرِيب	_	_	بقريب-a	قَرِيب-a
}	punc	}	_	_	}-x	}-x
فأنزلت	verb	أَنْزَل	_	_	فأنزلت-v	أَنْزَل-v
على	prep	عَلَى	_	_	على-p	عَلَى-p
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
:	punc	:	_	_	:-x	:-x
{	punc	{	_	_	{-x	{-x
أليس	verb	لَيْسَ	_	_	أليس-v	لَيْسَ-v
الصبح	noun	صُبْح	_	_	الصبح-n	صُبْح-n
بقريب	adj	قَرِيب	_	_	بقريب-a	قَرِيب-a
}	punc	}	_	_	}-x	}-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
فأمره	noun	أَمَرّ	_	_	فأمره-n	أَمَرّ-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
يسري	verb	سَرَى	_	_	يسري-v	سَرَى-v
بأهله	noun	أَهْل	_	_	بأهله-n	أَهْل-n
بقطع	noun	قَطْع	_	_	بقطع-n	قَطْع-n
من	prep	مِن	_	_	من-p	مِن-p
الليل	noun	لَيْل	_	_	الليل-n	لَيْل-n
،	punc	،	_	_	،-x	،-x
ولا	part_neg	لا	_	_	ولا-e	لا-e
يلتفت	verb	ٱِلْتَفَت	_	_	يلتفت-v	ٱِلْتَفَت-v
منهم	prep	مِن	_	_	منهم-p	مِن-p
أحد	noun	أَحَد	_	_	أحد-n	أَحَد-n
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
امرأته	noun	ٱِمْرَأَة	_	_	امرأته-n	ٱِمْرَأَة-n
.	punc	.	_	_	.-x	.-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
فسأر	verb	راوَنْد	_	_	فسأر-v	راوَنْد-v
،	punc	،	_	_	،-x	،-x
فلما	conj	لَمّا	_	_	فلما-c	لَمّا-c
كانت	verb	كان	_	_	كانت-v	كان-v
الساعة	noun	ساعَة	_	_	الساعة-n	ساعَة-n
التي	pron_rel	الَّذِي	_	_	التي-g	الَّذِي-g
أهلكوا	verb	أَهْلَك	_	_	أهلكوا-v	أَهْلَك-v
فيها	prep	فِي	_	_	فيها-p	فِي-p
أدخل	verb	أَدْخَل	_	_	أدخل-v	أَدْخَل-v
جبرييل	noun_prop	جبرييل	_	_	جبرييل-o	جبرييل-o
جناحه	noun	جَناح	_	_	جناحه-n	جَناح-n
فرفعها	verb	رَفَع	_	_	فرفعها-v	رَفَع-v
حتى	prep	حَتَّى	_	_	حتى-p	حَتَّى-p
سمع	verb	سَمِع	_	_	سمع-v	سَمِع-v
أهل	noun	أَهْل	_	_	أهل-n	أَهْل-n
السماء	noun	سَماء	_	_	السماء-n	سَماء-n
صياح	noun	صَيْحَة	_	_	صياح-n	صَيْحَة-n
الديكة	noun	دِيك	_	_	الديكة-n	دِيك-n
ونباح	verb	أَباح	_	_	ونباح-v	أَباح-v
الكلاب	noun	كَلْب	_	_	الكلاب-n	كَلْب-n
،	punc	،	_	_	،-x	،-x
فجعل	verb	جَعَل	_	_	فجعل-v	جَعَل-v
عاليها	noun	عالِي	_	_	عاليها-n	عالِي-n
سافلها	adj	سافِل	_	_	سافلها-a	سافِل-a
،	punc	،	_	_	،-x	،-x
وأمطر	verb	أَمْطَر	_	_	وأمطر-v	أَمْطَر-v
عليها	prep	عَلَى	_	_	عليها-p	عَلَى-p
حجارة	noun	حَجّار	_	_	حجارة-n	حَجّار-n
من	prep	مِن	_	_	من-p	مِن-p
سجيل	noun_prop	سجيل	_	_	سجيل-o	سجيل-o
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
وسمعت	verb	سَمِع	_	_	وسمعت-v	سَمِع-v
أمراه	noun	أَمَرّ	_	_	أمراه-n	أَمَرّ-n
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
ألهده	verb	لَهَد	_	_	ألهده-v	لَهَد-v
،	punc	،	_	_	،-x	،-x
فقالت	verb	قال	_	_	فقالت-v	قال-v
:	punc	:	_	_	:-x	:-x
وأقوماه	noun	أَقْوَم	_	_	وأقوماه-n	أَقْوَم-n
فأدركها	verb	أَدْرَك	_	_	فأدركها-v	أَدْرَك-v
حجر	noun	حَجَر	_	_	حجر-n	حَجَر-n
فقتلها	verb	قَتَل	_	_	فقتلها-v	قَتَل-v
.	punc	.	_	_	.-x	.-x
@P@	n=""	id="p565"	translation="_"
حدثنا	noun	حَدَث	_	_	حدثنا-n	حَدَث-n
ابن	noun_prop	ٱِبْن	_	_	ابن-o	ٱِبْن-o
حميد	noun_prop	حَمِيد	_	_	حميد-o	حَمِيد-o
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
ثنا	noun_prop	ثنا	_	_	ثنا-o	ثنا-o
يعقوب	noun_prop	يَعْقُوب	_	_	يعقوب-o	يَعْقُوب-o
،	punc	،	_	_	،-x	،-x
عن	prep	عَن	_	_	عن-p	عَن-p
حفص	noun_prop	حفص	_	_	حفص-o	حفص-o
بن	noun_prop	بِن	_	_	بن-o	بِن-o
حميد	noun_prop	حَمِيد	_	_	حميد-o	حَمِيد-o
،	punc	،	_	_	،-x	،-x
عن	prep	عَن	_	_	عن-p	عَن-p
شمر	noun	شَمَر	_	_	شمر-n	شَمَر-n
بن	noun_prop	بِن	_	_	بن-o	بِن-o
عطية	noun	عَطِيَّة	_	_	عطية-n	عَطِيَّة-n
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
كان	verb	كان	_	_	كان-v	كان-v
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
أخذ	verb	أَخَذ	_	_	أخذ-v	أَخَذ-v
على	prep	عَلَى	_	_	على-p	عَلَى-p
امرأته	noun	ٱِمْرَأَة	_	_	امرأته-n	ٱِمْرَأَة-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
لا	part_neg	لا	_	_	لا-e	لا-e
تذيع	verb	أَذاع	_	_	تذيع-v	أَذاع-v
شييا	noun_prop	شييا	_	_	شييا-o	شييا-o
من	prep	مِن	_	_	من-p	مِن-p
سر	noun	سِرّ	_	_	سر-n	سِرّ-n
اضيافه	noun_prop	اضيافه	_	_	اضيافه-o	اضيافه-o
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
:	punc	:	_	_	:-x	:-x
فلما	conj	لَمّا	_	_	فلما-c	لَمّا-c
دخل	verb	دَخَل	_	_	دخل-v	دَخَل-v
عليه	prep	عَلَى	_	_	عليه-p	عَلَى-p
جبرييل	noun_prop	جبرييل	_	_	جبرييل-o	جبرييل-o
ومن	prep	مِن	_	_	ومن-p	مِن-p
معه	prep	مَع	_	_	معه-p	مَع-p
،	punc	،	_	_	،-x	،-x
رأتهم	verb	راوَنْد	_	_	رأتهم-v	راوَنْد-v
في	prep	فِي	_	_	في-p	فِي-p
صورة	noun	صُورَة	_	_	صورة-n	صُورَة-n
لم	part_neg	لَم	_	_	لم-e	لَم-e
تر	verb	راوَنْد	_	_	تر-v	راوَنْد-v
مثلها	noun	مِثْل	_	_	مثلها-n	مِثْل-n
قطا	noun	قِطّ	_	_	قطا-n	قِطّ-n
فانطلقت	verb	ٱِنْطَلَق	_	_	فانطلقت-v	ٱِنْطَلَق-v
تسعى	verb	سَعَى	_	_	تسعى-v	سَعَى-v
إلى	prep	إِلَى	_	_	إلى-p	إِلَى-p
قومها	noun	قَوْم	_	_	قومها-n	قَوْم-n
،	punc	،	_	_	،-x	،-x
فأتت	verb	أَتَى	_	_	فأتت-v	أَتَى-v
النادي	noun	نادِي	_	_	النادي-n	نادِي-n
فقالت	verb	قال	_	_	فقالت-v	قال-v
بيدها	noun	يَد	_	_	بيدها-n	يَد-n
هكذا	conj	هٰكَذا	_	_	هكذا-c	هٰكَذا-c
،	punc	،	_	_	،-x	،-x
وأقبلوا	verb	أَقْبَل	_	_	وأقبلوا-v	أَقْبَل-v
يهرعون	verb	هَرَع	_	_	يهرعون-v	هَرَع-v
مشيا	verb	مَشَى	_	_	مشيا-v	مَشَى-v
بين	noun	بَيِّن	_	_	بين-n	بَيِّن-n
الهرولة	noun	هَرْوَلَة	_	_	الهرولة-n	هَرْوَلَة-n
والجمز	noun_prop	والجمز	_	_	والجمز-o	والجمز-o
.	punc	.	_	_	.-x	.-x
فلما	conj	لَمّا	_	_	فلما-c	لَمّا-c
انتهوا	verb	ٱِنْتَهَى	_	_	انتهوا-v	ٱِنْتَهَى-v
إلى	prep	إِلَى	_	_	إلى-p	إِلَى-p
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
قال	verb	قال	_	_	قال-v	قال-v
لهم	prep	لِ	_	_	لهم-p	لِ-p
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
ما	pron_rel	ما	_	_	ما-g	ما-g
قال	verb	قال	_	_	قال-v	قال-v
الله	noun_prop	اللَّه	_	_	الله-o	اللَّه-o
في	prep	فِي	_	_	في-p	فِي-p
كتابه	noun	كِتاب	_	_	كتابه-n	كِتاب-n
،	punc	،	_	_	،-x	،-x
قال	verb	قال	_	_	قال-v	قال-v
جبرييل	noun_prop	جبرييل	_	_	جبرييل-o	جبرييل-o
:	punc	:	_	_	:-x	:-x
{	punc	{	_	_	{-x	{-x
يا	part_voc	يا	_	_	يا-m	يا-m
لوط	noun_prop	لُوط	_	_	لوط-o	لُوط-o
